26.531982421875,82.353515625
26.092529296875,82.3974609375
26.927490234375,82.1337890625
26.663818359375,82.02392578125
26.422119140625,82.4853515625
26.619873046875,82.7490234375
26.949462890625,82.4853515625
26.641845703125,82.08984375
26.378173828125,82.1337890625
26.334228515625,82.79296875
26.795654296875,83.0126953125
26.773681640625,82.2216796875
26.729736328125,81.9140625
27.015380859375,82.02392578125
26.883544921875,82.63916015625
26.619873046875,80.68359375
26.817626953125,80.70556640625
25.938720703125,79.892578125
25.389404296875,80.68359375
25.718994140625,85.3857421875
26.400146484375,85.166015625
26.510009765625,84.39697265625
26.751708984375,83.1005859375
27.432861328125,81.5625
27.388916015625,80.8154296875
26.092529296875,81.03515625
26.312255859375,81.89208984375
26.993408203125,81.9140625
26.136474609375,84.111328125
25.543212890625,83.86962890625
