13.035278320312,77.54150390625
12.9638671875,77.566223144532
12.925415039062,77.590942382813
12.961120605468,77.623901367188
13.018798828125,77.574462890625
12.958374023437,77.623901367188
12.988586425781,77.678833007813
13.018798828125,77.684326171875
12.98583984375,77.607421875
13.010559082031,77.552490234375
13.024291992187,77.5634765625
12.944641113281,77.615661621094
12.980346679687,77.637634277344
12.966613769531,77.681579589844
13.090209960937,80.26336669922 
13.018798828125,80.230407714845 
13.057250976562,80.21942138672 
13.101196289062,80.230407714845 
13.07373046875,80.28533935547 
12.98583984375,80.224914550783 
12.969360351562,80.158996582033 
13.02978515625,80.224914550783 
13.07373046875,80.252380371095 
13.128662109375,80.246887207033 
13.134155273437,80.246887207033 
13.156127929687,80.312805175783 
13.079223632812,80.246887207033 
13.02978515625,80.213928222658 
18.248291015625,77.659606933595 
17.363891601563,78.472595214845
